@relation WALMART_SALES_DATA-weka.filters.unsupervised.attribute.Reorder-Rfirst-last-weka.filters.unsupervised.attribute.Reorder-Rfirst-last-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R7-8

@attribute Unemployment numeric
@attribute CPI numeric
@attribute Fuel_Price numeric
@attribute Temperature numeric
@attribute Holiday_Flag numeric
@attribute Weekly_Sales numeric

@data
8.445,132.582581,2.784,65.4,0,971615.62
8.445,132.598387,2.792,63.79,0,1005324.28
8.445,132.614193,2.792,62.93,0,1125329.77
8.445,132.63,2.81,61.58,0,1011938.29
8.445,132.661613,2.796,62.68,0,1007385.36
8.445,132.693226,2.77,57.23,0,977322.52
8.445,132.724839,2.735,66.93,0,1037549.71
8.445,132.756452,2.717,54.82,1,1042226.3
8.445,132.767067,2.716,50.08,0,923473.7
8.445,132.761933,2.718,52.47,0,868636.3
8.149,132.7568,2.717,57.8,0,923221.52
8.149,132.751667,2.776,46.81,0,1001069.52
8.149,132.763355,2.878,39.93,0,937956.89
8.149,132.817097,2.919,36.13,0,916522.66
8.149,132.870839,2.938,40.3,0,895069.88
8.149,132.924581,2.938,30.51,0,970224.51
8.149,132.978323,2.961,37.51,0,971193.01
8.149,132.9172,3.03,36.73,0,901972.7
8.149,132.836933,3.07,28.11,1,1286833.62
8.149,132.756667,3.065,27.73,0,1016143.64
8.149,132.6764,3.132,16.6,0,1149612.04
8.149,132.680452,3.139,20.61,0,1196813.33
8.149,132.747742,3.15,21.81,0,1573982.47
8.149,132.815032,3.177,18.73,1,877268.29
7.907,132.882323,3.193,21.13,0,938149.21
7.907,132.951065,3.215,16.7,0,812323.29
7.907,133.028516,3.232,12.98,0,809833.21
7.907,133.105968,3.243,5.54,0,817485.14
7.907,133.183419,3.24,11.17,0,911807.02
7.907,133.260871,3.255,15.12,1,1010711.08
7.907,133.370143,3.263,19.63,0,981978.02
7.907,133.492143,3.281,16.3,0,910298.44
7.907,133.614143,3.437,14.31,0,945643.17
7.907,133.736143,3.6,28.13,0,946614.55
7.907,133.849226,3.634,31.76,0,887426.12
7.907,133.958742,3.624,22.99,0,866566.54
7.818,134.068258,3.638,22.99,0,849231.61
7.818,134.177774,3.72,29.09,0,985229.81
7.818,134.278467,3.823,39.46,0,863266.12
7.818,134.3571,3.919,33.81,0,921700.61
7.818,134.435733,3.988,47.17,0,873450.29
7.818,134.514367,4.078,45,0,1024778.23
7.818,134.593,4.095,48.2,0,941008.85
7.818,134.680387,4.101,48.86,0,938334.62
7.818,134.767774,4.034,56.74,0,996723.58
7.818,134.855161,3.973,60.49,0,1054454.4
7.818,134.942548,3.924,59.85,0,1094058.68
7.818,135.083733,3.873,54.5,0,981646.46
7.818,135.265267,3.851,56.94,0,997474.93
7.767,135.4468,3.815,59.89,0,1070119.09
7.767,135.628333,3.784,63.34,0,1133807.03
7.767,135.783742,3.827,64.43,0,1021534.7
7.767,135.873839,3.882,69.52,0,1017867.8
7.767,135.963935,3.898,63.32,0,1005360.5
7.767,136.054032,3.903,63.16,0,1107552.43
7.767,136.144129,3.88,62.99,0,1087644.5
7.767,136.183129,3.82,60.58,0,1021766.75
7.767,136.213613,3.796,61.1,0,1064617.62
7.767,136.244097,3.784,59.67,0,1040143.14
7.767,136.274581,3.809,60.98,1,1069710.97
7.767,136.3145,3.809,55.19,0,951569.84
7.767,136.367,3.758,50.72,0,923644.6
7.767,136.4195,3.684,59.42,0,959339.51
7.598,136.472,3.633,46.84,0,1130022.99
7.598,136.515097,3.583,53.91,0,987886.08
7.598,136.501774,3.618,45.23,0,974907.28
7.598,136.488452,3.604,35.06,0,972256.98
7.598,136.475129,3.586,31.7,0,988950.75
7.598,136.461806,3.57,40.08,0,1077640.13
7.598,136.466667,3.571,37.78,0,946091.79
7.598,136.4788,3.536,31.07,1,1282320.05
7.598,136.490933,3.501,36.74,0,1012498.49
7.598,136.503067,3.47,34.24,0,1148987.46
7.598,136.533516,3.445,28.24,0,1204807.83
7.598,136.588387,3.413,22.53,0,1515175.01
7.598,136.643258,3.402,18.8,1,972834.42
7.467,136.698129,3.439,22.94,0,971557.62
7.467,136.753,3.523,25.55,0,836305.65
7.467,136.856419,3.542,15.22,0,838751.5
7.467,136.959839,3.568,24.16,0,820059.89
7.467,137.063258,3.633,25.24,0,939158.25
7.467,137.166677,3.655,23.89,1,1081005.64
7.467,137.25831,3.703,23.9,0,965788.76
7.467,137.341103,3.751,28.06,0,917924.47
7.467,137.423897,3.827,22.49,0,955641.74
7.467,137.50669,3.876,29.03,0,1028569.01
7.467,137.584387,3.867,35.06,0,919503.4
7.467,137.65529,3.889,49.97,0,874790.68
7.467,137.726193,3.921,33.33,0,922018.43
7.489,137.797097,3.957,33.35,0,1116829.23
7.489,137.868,4.025,36.9,0,889670.29
7.489,137.923067,4.046,50.81,0,923600.02
7.489,137.978133,4.023,43.6,0,911969
7.489,138.0332,3.991,40.29,0,946573.29
7.489,138.088267,3.947,47.11,0,1062548.73
7.489,138.106581,3.899,52.55,0,978082.84
7.489,138.110194,3.85,58.2,0,1067310.74
7.489,138.113807,3.798,58.51,0,1015853.03
7.489,138.117419,3.746,49.43,0,1106176.83
7.489,138.129533,3.683,57.84,0,1029248.22
7.489,138.1629,3.629,63.04,0,1056282.91
7.489,138.196267,3.577,60.71,0,1051190.44
7.405,138.229633,3.538,64.94,0,1180470.8
7.405,138.263,3.561,64.47,0,1063149.78
7.405,138.233193,3.61,66.75,0,1049625.9
7.405,138.203387,3.701,64.12,0,1031745.14
7.405,138.173581,3.698,65.6,0,1090915.09
7.405,138.143774,3.772,67.01,0,1121476.51
7.405,138.18571,3.84,65.54,0,1068292.56
7.405,138.281452,3.874,62.08,0,1022704.2
7.405,138.377194,3.884,63.69,0,1053495.51
7.405,138.472936,3.921,61.58,1,1081874.03
7.405,138.5673,3.988,57.69,0,986131.94
7.405,138.6534,4.056,52.68,0,961084.08
7.405,138.7395,4.018,50.66,0,964726.37
7.138,138.8256,4.027,54.07,0,1095504.26
7.138,138.9117,4.029,45.19,0,1044639.69
7.138,138.833613,4,43.51,0,975578.02
7.138,138.728161,3.917,46.95,0,958619.8
8.237,135.352461,2.954,27.19,0,1874289.79
8.237,135.411308,2.94,29.81,1,1745362.72
8.237,135.465778,2.909,32.44,0,1945070.33
8.237,135.519519,2.91,36,0,1390934.27
8.237,135.57326,2.919,38.07,0,1313729.72
8.237,135.627001,2.938,45.98,0,1925113.12
8.237,135.668225,2.96,49.04,0,1700627.97
8.237,135.707362,2.963,52.34,0,1836714.84
8.058,135.746499,2.957,46.9,0,2053952.97
8.058,135.785636,2.992,62.62,0,1955814.13
8.058,135.82725,3.01,54.95,0,1857500.96
8.058,135.872167,3.021,53.91,0,1850205.47
8.058,135.917083,3.042,53.55,0,1805885.04
8.058,135.962,3.095,69.02,0,1939458.84
8.058,136.010394,3.112,53.82,0,1842465.78
8.058,136.079652,3.096,63.31,0,1836595.58
8.058,136.14891,3.046,67.88,0,1962468.67
8.058,136.218168,3.006,74.29,0,2073102.59
8.058,136.287426,2.972,68.9,0,1873812.93
8.058,136.324339,2.942,70,0,1887182.27
8.058,136.348314,2.958,78.02,0,1962625.01
7.982,136.372289,2.958,76.25,0,2024554.1
7.982,136.396264,2.94,82.69,0,2119163.01
7.982,136.417983,2.933,78.26,0,1880691.64
7.982,136.436692,2.924,81.56,0,1808250.71
7.982,136.455402,2.932,79.78,0,1816489.53
7.982,136.474112,2.942,77.45,0,1908036.68
7.982,136.492821,2.923,77.36,0,1864436.12
7.982,136.524918,2.913,75.16,0,1936878.46
7.982,136.557015,2.885,70.31,0,1870684.21
7.982,136.589112,2.86,78.52,0,1908110.9
7.982,136.621208,2.837,70.38,1,1913494.81
7.982,136.633807,2.846,64.5,0,1629978.46
7.982,136.631782,2.837,67.08,0,1597002.71
8.021,136.629757,2.84,70.19,0,1543532.83
8.021,136.627732,2.903,57.78,0,1707662.87
8.021,136.640194,2.999,58.38,0,1728388.2
8.021,136.688871,3.049,52.82,0,1693935.29
8.021,136.737548,3.055,61.02,0,1688955.49
8.021,136.786226,3.049,45.91,0,1686010.02
8.021,136.834903,3.065,45.9,0,1828010.25
8.021,136.771571,3.138,50.81,0,1704785.74
8.021,136.689571,3.186,46.67,1,2627910.75
8.021,136.607571,3.2,41.81,0,1884343.67
8.021,136.525571,3.255,30.83,0,2139733.68
8.021,136.529281,3.301,31.62,0,2350098.36
8.021,136.597273,3.309,31.34,0,3078162.08
8.021,136.665265,3.336,29.59,1,1440963
7.827,136.733257,3.351,34.42,0,1568159.48
7.827,136.803477,3.367,25.7,0,1532308.62
7.827,136.887066,3.391,30.13,0,1517029.9
7.827,136.970654,3.402,23.64,0,1421111.55
7.827,137.054243,3.4,28.7,0,1628100.79
7.827,137.137832,3.416,30.45,1,1636224.77
7.827,137.251185,3.42,39.32,0,1709365.19
7.827,137.376444,3.452,33.05,0,1688935.71
7.827,137.501703,3.605,36.99,0,1656130.67
7.827,137.626962,3.752,43.64,0,1613259.77
7.827,137.739893,3.796,46.65,0,1624539.21
7.827,137.847893,3.789,40.11,0,1554651.08
7.725,137.955893,3.811,37.27,0,1628868.28
7.725,138.063893,3.895,46.87,0,1689844.18
7.725,138.164695,3.981,52.24,0,1727175.61
7.725,138.247504,4.061,50.02,0,1921655.48
7.725,138.330312,4.117,61.71,0,1642074.64
7.725,138.41312,4.192,56.48,0,1757041.96
7.725,138.495929,4.211,60.07,0,1763545.32
7.725,138.587106,4.202,60.22,0,1725268.56
7.725,138.678283,4.134,66.43,0,1820723.17
7.725,138.769461,4.069,74.17,0,2053708.01
7.725,138.860638,4.025,73.26,0,1817914.71
7.725,139.002833,3.989,67.03,0,1814740.09
7.725,139.183292,3.964,72.02,0,1811455.15
7.85,139.36375,3.916,73.76,0,1949983.93
7.85,139.544208,3.886,76.87,0,2000055.27
7.85,139.700633,3.915,77.83,0,1762155.79
7.85,139.796971,3.972,82.28,0,1754879.45
7.85,139.89331,4.004,79.41,0,1744879.06
7.85,139.989649,4.02,78.14,0,1747289.53
7.85,140.085987,3.995,76.67,0,1758437.96
7.85,140.12892,3.942,72.97,0,1781905.24
7.85,140.162953,3.906,72.88,0,2034400.78
7.85,140.196985,3.879,71.44,0,1511717.53
7.85,140.231017,3.93,70.93,1,1911470.84
7.85,140.2735,3.937,69.65,0,1613773.9
7.85,140.32725,3.899,63.61,0,1606208.68
7.85,140.381,3.858,70.92,0,1599626.26
7.906,140.43475,3.775,56.91,0,1672339.27
7.906,140.478419,3.744,64.78,0,1682652.51
7.906,140.461605,3.757,59.62,0,1689591.44
7.906,140.44479,3.757,51.81,0,1710372.4
7.906,140.427976,3.738,44.46,0,1621109.3
7.906,140.411161,3.719,49.69,0,1800728.07
7.906,140.412786,3.717,51.42,0,1723739.44
7.906,140.421786,3.689,47.88,1,2504400.71
7.906,140.430786,3.666,50.55,0,1806924.74
7.906,140.439786,3.627,46.28,0,2014665.98
7.906,140.470079,3.611,40.68,0,2205919.86
7.906,140.528765,3.587,41.59,0,2739019.75
7.906,140.58745,3.566,37.85,1,1650604.6
8.009,140.646136,3.585,35.8,0,1535287.4
8.009,140.704821,3.666,41.3,0,1492399.13
8.009,140.808612,3.705,30.35,0,1542131.05
8.009,140.912402,3.737,36.96,0,1263534.86
8.009,141.016192,3.796,42.52,0,1564246.02
8.009,141.119983,3.826,37.86,1,1651605.35
8.009,141.214036,3.874,37.24,0,1606221.56
8.009,141.300786,3.917,41.74,0,1648602.39
8.009,141.387536,3.983,40.07,0,1509323.09
8.009,141.474286,4.021,44.32,0,1607343.41
8.009,141.55478,4.021,49.6,0,1635984.07
8.009,141.626933,4.054,57.3,0,1620839.34
8.009,141.699086,4.098,49.4,0,1615494.14
8.253,141.77124,4.143,48.73,0,1899013.34
8.253,141.843393,4.187,52.22,0,1650405.21
8.253,141.901526,4.17,62.62,0,1639999.47
8.253,141.959659,4.163,52.33,0,1565498.84
8.253,142.017793,4.124,53.68,0,1669388.45
8.253,142.075926,4.055,58.97,0,1674306.31
8.253,142.097012,4.029,65.15,0,1707158.82
8.253,142.103278,3.979,64.77,0,1818906.73
8.253,142.109544,3.915,73.4,0,1900638.6
8.253,142.11581,3.871,64.05,0,1764756.31
8.253,142.129255,3.786,69.52,0,1773500.56
8.253,142.160646,3.722,73.23,0,1837884.79
8.253,142.192038,3.667,73.94,0,1842555.32
8.239,142.22343,3.646,82.08,0,2062224.92
8.239,142.254821,3.689,78.95,0,1755889.53
8.239,142.233757,3.732,78.64,0,1730913.66
8.239,142.212692,3.82,76.01,0,1625883.71
8.239,142.191628,3.819,75.22,0,1705810.84
8.239,142.170563,3.863,78.44,0,1720537.26
8.239,142.215738,3.963,76.51,0,1735339.59
8.239,142.310593,3.997,72.93,0,1780443.36
8.239,142.405448,4.026,75,0,1731935.43
8.239,142.500303,4.076,76,1,1840955.23
8.239,142.593883,4.088,68.72,0,1519604.5
8.239,142.679817,4.203,66.1,0,1557485.75
8.239,142.76575,4.158,64.92,0,1540687.63
8,142.851683,4.151,64.5,0,1591816.88
8,142.937617,4.186,55.4,0,1660081.29
8,142.863363,4.153,56.53,0,1620374.24
8,142.762411,4.071,58.99,0,1703047.74
13.975,126.442065,2.962,49.47,0,1672352.29
13.975,126.496258,2.946,47.87,1,1558968.49
13.975,126.526286,2.915,54.83,0,1491300.42
13.975,126.552286,2.825,50.23,0,1542173.33
13.975,126.578286,2.987,53.77,0,1608435.45
13.975,126.604286,2.925,50.11,0,1326877.11
13.975,126.606645,3.054,59.57,0,1279819.43
13.975,126.605064,3.083,60.06,0,1245268.77
14.099,126.603484,3.086,59.84,0,1441559.4
14.099,126.601903,3.09,59.25,0,1382359.21
14.099,126.5621,3.109,64.95,0,1268240.66
14.099,126.471333,3.05,64.55,0,1244177.21
14.099,126.380567,3.105,67.38,0,1186971.02
14.099,126.2898,3.127,70.15,0,1532893.22
14.099,126.208548,3.145,68.44,0,1245898.73
14.099,126.184387,3.12,76.2,0,1217923.71
14.099,126.160226,3.058,67.84,0,1176588.25
14.099,126.136065,2.941,81.39,0,1543678.02
14.099,126.111903,2.949,90.84,0,1348995.17
14.099,126.114,3.043,81.06,0,1267619.06
14.099,126.1266,3.084,87.27,0,1231025.07
14.18,126.1392,3.105,91.98,0,1399960.15
14.18,126.1518,3.1,90.37,0,1340293.87
14.18,126.149806,3.094,97.18,0,1225336.41
14.18,126.128355,3.112,99.22,0,1205884.98
14.18,126.106903,3.017,96.31,0,1150204.71
14.18,126.085452,3.123,92.95,0,1523101.38
14.18,126.064,3.159,87.01,0,1218688.09
14.18,126.076645,3.041,92.81,0,1195897.6
14.18,126.08929,3.129,93.19,0,1191585.92
14.18,126.101935,3.087,83.12,0,1523410.71
14.18,126.114581,3.044,83.63,1,1246062.17
14.18,126.145467,3.028,82.45,0,1159812.35
14.18,126.190033,2.939,81.77,0,1111797.21
14.313,126.2346,3.001,85.2,0,1203080.41
14.313,126.279167,3.013,71.82,0,1334571.87
14.313,126.326677,2.976,75,0,1158062.99
14.313,126.381548,3.014,68.85,0,1120619.32
14.313,126.436419,3.016,61.09,0,1231688.48
14.313,126.49129,3.129,65.49,0,1501663.26
14.313,126.546161,3.13,57.79,0,1266460.45
14.313,126.6072,3.161,58.18,0,1179315.72
14.313,126.669267,3.162,47.66,1,1937033.5
14.313,126.731333,3.041,43.33,0,1447916.29
14.313,126.7934,3.203,50.01,0,1466164.49
14.313,126.879484,3.236,52.77,0,1510443.62
14.313,126.983581,3.236,52.02,0,2026026.39
14.313,127.087677,3.148,45.64,1,1090558.57
14.021,127.191774,3.287,37.64,0,1402902.47
14.021,127.300935,3.312,43.15,0,1098286.61
14.021,127.440484,3.223,53.53,0,1079669.11
14.021,127.580032,3.342,50.74,0,1127859.69
14.021,127.719581,3.348,45.14,0,1564897.32
14.021,127.859129,3.381,51.3,1,1397301.38
14.021,127.99525,3.43,53.35,0,1514828.82
14.021,128.13,3.53,48.45,0,1311796.91
14.021,128.26475,3.674,51.72,0,1723736.91
14.021,128.3995,3.818,57.75,0,1380836.35
14.021,128.512193,3.692,64.21,0,1286413.71
14.021,128.616064,3.909,54.4,0,1201059.72
13.736,128.719935,3.772,63.63,0,1336838.41
13.736,128.823806,4.003,64.47,0,1414713.5
13.736,128.910733,3.868,57.63,0,1240126.07
13.736,128.9553,4.134,72.12,0,1297452
13.736,128.999867,4.151,68.27,0,1222367.9
13.736,129.044433,4.193,68.4,0,1515890.38
13.736,129.089,4.202,70.93,0,1253316.3
13.736,129.075677,4.169,66.59,0,1151282.31
13.736,129.062355,4.087,76.67,0,1160043.98
13.736,129.049032,4.031,71.81,0,1403779.25
13.736,129.03571,3.981,78.72,0,1339972.83
13.736,129.0432,3.935,86.84,0,1268503.49
13.736,129.0663,3.898,88.95,0,1208809.34
13.503,129.0894,3.842,89.85,0,1319054.57
13.503,129.1125,3.705,89.9,0,1459655.85
13.503,129.133839,3.692,88.1,0,1197373.13
13.503,129.150774,3.794,91.17,0,1165870.54
13.503,129.16771,3.805,93.29,0,1114530.29
13.503,129.184645,3.803,90.61,0,1523870.89
13.503,129.201581,3.701,91.04,0,1218764.94
13.503,129.240581,3.743,91.74,0,1200019.74
13.503,129.283258,3.74,94.61,0,1166479.51
13.503,129.325936,3.798,93.66,0,1468871.49
13.503,129.368613,3.913,88,1,1310087
13.503,129.4306,3.918,76.36,0,1159212.1
13.503,129.518333,3.789,82.95,0,1109105.92
13.503,129.606067,3.877,83.26,0,1120731.76
12.89,129.6938,3.827,70.44,0,1557314.58
12.89,129.770645,3.805,67.31,0,1220984.94
12.89,129.782161,3.842,73.05,0,1203172.05
12.89,129.793677,3.727,67.41,0,1242746.06
12.89,129.805194,3.828,59.77,0,1576654.67
12.89,129.81671,3.824,48.76,0,1402654.95
12.89,129.826833,3.813,54.2,0,1255081.22
12.89,129.8364,3.622,53.25,1,1929738.27
12.89,129.845967,3.701,52.5,0,1368130.35
12.89,129.855533,3.644,42.17,0,1467024.3
12.89,129.898065,3.6,43.29,0,1429954.66
12.89,129.984548,3.541,45.4,0,1796203.51
12.89,130.071032,3.428,44.64,1,1270036.53
12.187,130.157516,3.599,50.43,0,1466046.07
12.187,130.244,3.657,48.07,0,1161190.29
12.187,130.279226,3.66,46.2,0,1129540.48
12.187,130.314452,3.675,50.43,0,1132948.48
12.187,130.349677,3.702,50.58,0,1531599.44
12.187,130.384903,3.722,52.27,1,1572966.15
12.187,130.454621,3.781,51.8,0,1501503.68
12.187,130.550207,3.95,53.13,0,1323487.91
12.187,130.645793,4.178,52.27,0,1451740.57
12.187,130.741379,4.25,54.54,0,1680764.06
12.187,130.826193,4.273,64.44,0,1337875.49
12.187,130.896645,4.038,56.26,0,1216059.41
12.187,130.967097,4.294,64.36,0,1209524.11
11.627,131.037548,4.121,64.05,0,1559592.79
11.627,131.108,4.254,64.28,0,1290684.95
11.627,131.117333,4.222,66.73,0,1180797.2
11.627,131.126667,4.193,77.99,0,1170456.16
11.627,131.136,4.171,76.03,0,1450628.85
11.627,131.145333,4.186,77.27,0,1264575.18
11.627,131.098323,4.11,84.51,0,1213310.45
11.627,131.028774,4.293,83.84,0,1151214.41
11.627,130.959226,4.277,78.11,0,1245480.95
11.627,130.889677,4.103,84.83,0,1440687.69
11.627,130.829533,4.144,85.94,0,1229760.97
11.627,130.7929,4.014,91.61,0,1180671.55
11.627,130.756267,3.875,90.47,0,1129031.98
10.926,130.719633,3.765,89.13,0,1500863.54
10.926,130.683,3.723,95.61,0,1179915.04
10.926,130.70129,3.726,85.53,0,1149427.48
10.926,130.719581,3.769,93.47,0,1135035.09
10.926,130.737871,3.76,88.16,0,1376520.1
10.926,130.756161,3.811,95.91,0,1269113.41
10.926,130.790968,4.002,94.87,0,1184198.41
10.926,130.838161,4.055,85.32,0,1199309.59
10.926,130.885355,4.093,89.78,0,1227118.75
10.926,130.932548,4.124,88.52,1,1469693.99
10.926,130.977667,4.133,83.64,0,1124660.77
10.926,131.010333,4.125,82.97,0,1135340.19
10.926,131.043,3.966,81.22,0,1129508.61
10.199,131.075667,3.966,81.61,0,1462941.03
10.199,131.108333,4.468,71.74,0,1205536.71
10.199,131.149968,4.449,68.66,0,1143724.48
10.199,131.193097,4.301,65.95,0,1213860.61
10.064,131.527903,2.788,24.36,0,538634.46
10.064,131.586613,2.771,28.14,1,529672.95
10.064,131.637,2.747,31.96,0,542399.07
10.064,131.686,2.753,35.98,0,488417.61
10.064,131.735,2.766,36.82,0,535087.91
10.064,131.784,2.805,43.43,0,519042.49
10.064,131.82429,2.834,46.03,0,496851.6
10.064,131.863129,2.831,48.56,0,552985.34
10.16,131.901968,2.826,44.96,0,599629.25
10.16,131.940807,2.849,57.06,0,569937.23
10.16,131.9809,2.885,51.14,0,509100.84
10.16,132.022667,2.895,51.04,0,505329.66
10.16,132.064433,2.935,50.96,0,501013.47
10.16,132.1062,2.981,63.81,0,568497.35
10.16,132.152129,2.983,50.99,0,518940.88
10.16,132.223032,2.961,59.99,0,502021.82
10.16,132.293936,2.906,65.64,0,577627.66
10.16,132.364839,2.857,69.49,0,588017.66
10.16,132.435742,2.83,65.01,0,540716.58
10.16,132.473333,2.805,67.13,0,558731.74
10.16,132.4976,2.81,74.37,0,585548.79
10.409,132.521867,2.815,72.88,0,581473.55
10.409,132.546133,2.806,79.22,0,563449.43
10.409,132.566774,2.796,76.3,0,512292.01
10.409,132.582581,2.784,76.91,0,506502.09
10.409,132.598387,2.792,76.35,0,509872.77
10.409,132.614193,2.792,74.37,0,519787.93
10.409,132.63,2.81,74.75,0,495269
10.409,132.661613,2.796,73.21,0,531640.19
10.409,132.693226,2.77,68.99,0,545766.13
10.409,132.724839,2.735,75.85,0,579272.38
10.409,132.756452,2.717,68.6,1,491290.37
10.409,132.767067,2.716,62.49,0,463752.89
10.409,132.761933,2.718,65.14,0,465338.41
10.524,132.7568,2.717,69.31,0,474698.01
10.524,132.751667,2.776,56.32,0,530059.06
10.524,132.763355,2.878,55.23,0,483011.69
10.524,132.817097,2.919,50.24,0,505221.17
10.524,132.870839,2.938,57.73,0,527058.59
10.524,132.924581,2.938,44.34,0,521002.97
10.524,132.978323,2.961,44.42,0,524450.7
10.524,132.9172,3.03,48.62,0,508174.55
10.524,132.836933,3.07,44.61,1,975268.91
10.524,132.756667,3.065,39.42,0,642678.53
10.524,132.6764,3.132,28.43,0,713834.74
10.524,132.680452,3.139,30.46,0,850538.25
10.524,132.747742,3.15,29.76,0,1130926.79
10.524,132.815032,3.177,28.49,1,465992.02
10.256,132.882323,3.193,32.56,0,455952.18
10.256,132.951065,3.215,24.76,0,426905.26
10.256,133.028516,3.232,26.8,0,445134.15
10.256,133.105968,3.243,20.61,0,410426.97
10.256,133.183419,3.24,26.39,0,504126.89
10.256,133.260871,3.255,28.89,1,550387.78
10.256,133.370143,3.263,35.34,0,542529.21
10.256,133.492143,3.281,30.23,0,483660.15
10.256,133.614143,3.437,33.52,0,536031.67
10.256,133.736143,3.6,41.42,0,493430.45
10.256,133.849226,3.634,43.38,0,493653.43
10.256,133.958742,3.624,38.77,0,478773.05
9.966,134.068258,3.638,36.04,0,475615.26
9.966,134.177774,3.72,44.42,0,505304.33
9.966,134.278467,3.823,48.88,0,518245.97
9.966,134.3571,3.919,47.76,0,589252.69
9.966,134.435733,3.988,57.2,0,493078.64
9.966,134.514367,4.078,53.63,0,534372.53
9.966,134.593,4.095,57.71,0,549551.02
9.966,134.680387,4.101,58.56,0,492932.51
9.966,134.767774,4.034,62.59,0,550735.64
9.966,134.855161,3.973,70.09,0,598251.57
9.966,134.942548,3.924,69.53,0,558431.44
9.966,135.083733,3.873,63.97,0,536914.17
9.966,135.265267,3.851,68.53,0,545368.17
9.863,135.4468,3.815,70.8,0,567114.6
9.863,135.628333,3.784,74.22,0,547586.07
9.863,135.783742,3.827,75.2,0,505246.15
9.863,135.873839,3.882,77.79,0,507335.75
9.863,135.963935,3.898,75.32,0,474653.06
9.863,136.054032,3.903,75.33,0,503486.37
9.863,136.144129,3.88,74.69,0,471311.5
9.863,136.183129,3.82,71.3,0,498056
9.863,136.213613,3.796,72.22,0,608294.98
9.863,136.244097,3.784,69.16,0,497085.91
9.863,136.274581,3.809,69.14,1,505406.72
9.863,136.3145,3.809,68.08,0,474129.35
9.863,136.367,3.758,62.36,0,475696.37
9.863,136.4195,3.684,69.78,0,446516.26
9.357,136.472,3.633,56.44,0,514993
9.357,136.515097,3.583,62.63,0,475776.45
9.357,136.501774,3.618,59.3,0,505068.22
9.357,136.488452,3.604,49.31,0,515119.64
9.357,136.475129,3.586,42.81,0,620735.72
9.357,136.461806,3.57,47.8,0,531600.62
9.357,136.466667,3.571,50.62,0,504601.29
9.357,136.4788,3.536,46.28,1,913165.19
9.357,136.490933,3.501,49.11,0,579874.22
9.357,136.503067,3.47,45.35,0,633240.53
9.357,136.533516,3.445,39.11,0,736805.66
9.357,136.588387,3.413,39.83,0,1016637.39
9.357,136.643258,3.402,36.28,1,551743.05
8.988,136.698129,3.439,34.61,0,469773.85
8.988,136.753,3.523,39,0,444756.37
8.988,136.856419,3.542,29.16,0,446863.31
8.988,136.959839,3.568,35.68,0,395987.24
8.988,137.063258,3.633,40.58,0,493159.35
8.988,137.166677,3.655,35.68,1,545840.05
